Number of flows,cheat,cheated
20,0.015801742813758363,-0.008846208575751338
21,0.0016455359711245628,0.0006858854585529028
22,0.10655779125536746,-0.033243475043024884
23,-0.036107277568222594,-0.003818181565004563
24,0.01764790761097378,-0.0046107333476088
25,-0.02643974533696695,0.01838945943234074
26,0.0037858677177992532,-0.004827874343239015
27,0.011955909968685091,0.058014572368181236
28,-0.013499430887010434,-0.010564214801587313
29,-0.11008247711264953,0.0032879068952836915
30,0.04242589163107969,-0.012640136022190603
2,0.42857142857142855,-0.0657439446366782
3,0.0,0.0
4,0.0,0.0
5,0.0005998934530286544,0.0
6,0.027774715213776197,0.170506080051349
7,0.0055751459465672075,0.004561105812117267
8,0.05958108031777528,-0.011096800243437044
9,0.037534655127239296,0.036059955006693734
10,0.01913816856243437,0.08050937937325381
11,-0.11849246062007968,0.10814291876569455
12,-0.010699590491766518,0.02707497335295313
13,0.0223166167943394,0.0020566066625797553
14,-0.030582589116145198,0.03259050359047654
15,0.1267848744290891,0.013163684365072661
16,0.0035870781605755984,-0.01726727218289978
17,0.008933715152372863,-0.003012685301263455
18,0.012489801935718655,-0.0027868098422506263
19,0.024908541411161143,0.07123324126945493
20,0.15280770161276697,0.0593191867900447
21,0.0028674405900004306,-0.020845310668292726
22,-0.03376709144168159,0.0038986593464190437
23,-0.0736273686331066,0.021709175839119948
24,0.01761937325619364,-0.020575687227737293
25,-0.00956791652226304,-0.0802056388823445
26,0.010654510635616258,-0.005936938814637842
27,0.03506186783946968,-0.030234592972896636
28,-0.020584198377819347,0.03246250150460013
29,-0.01047164186075375,-0.008180062394599362
30,0.0006671040850268196,-0.0028533247739755516
2,0.0,0.0
3,-0.0005777007510109763,0.0
4,0.0,0.0
5,0.03691445419892951,-0.0008374252978569525
6,-0.08807750654920259,0.050506593654229846
7,-0.12614068049513483,0.09302253628724216
8,0.07432794025205196,-0.04474976764059699
9,0.01747850377388389,0.05678991470974054
10,-0.004679840443177041,0.11981833596041172
11,0.01684385806431188,-0.006363155289257609
12,0.0711194371500524,-0.11423873388628807
13,-0.007999065542963165,0.006071508586781982
14,0.051053356081735134,-0.0646415832714471
15,0.07685040581031735,0.06346906430790725
16,0.04757711315776553,-0.06178477991270594
17,-0.02817463008793434,0.058577833382767105
18,0.02363396499706122,-0.037098425925317986
19,0.00350879882839611,0.0027348377940692066
20,0.008108368248298728,-0.02042765934205905
21,0.10938581164366157,0.01818529039991258
22,-0.020991564052969883,0.02368278936938999
23,-0.009285589805775069,-0.0019961027217111366
24,0.0704497145752699,-0.00394928986355189
25,-0.06472143858171193,0.041710605795279326
26,-0.0006560029765404298,-0.011186858096884975
27,-0.019617520693071964,-0.002062684112644523
28,0.06342916304218524,-0.008374636389157414
29,-0.015985664492056777,-0.010491991283881166
30,0.10565371895540032,-0.02844305293776246
2,-0.034903047091412745,0.09064748201438849
3,-0.07672264041690793,0.08231420507996237
4,-0.016348262755177992,0.020903991999629876
5,0.09882917315132757,-0.04179825550098607
6,-0.0006397952655150352,0.00021701388888888888
7,-0.05820486024284783,0.004932827747875599
8,0.04012534288484818,-0.026646440835806997
9,-0.0002861377696133135,0.00019609084577744412
10,-0.003438591905124877,-0.006728927061976276
11,-0.006876168286379422,0.0105025050120042
12,-0.08927744264422333,-0.008637562434160131
13,-0.15840495318021255,0.22583556659181575
14,-0.06903713431025747,0.009486878133937482
15,0.01185744238084103,0.01968913574354092
16,0.03173846638086384,0.008340270761985635
17,0.0052413076210839765,0.034412713446709105
18,-0.059392473695289424,0.05477869210819261
19,0.08180644429902711,-0.0031150592125131203
20,0.016797609253639077,-0.005447179993599936
21,-0.009458769963650093,-0.05105996373565435
22,0.028735533729097207,0.016893362995408466
23,0.020557710947568072,-0.012837793641089466
24,-0.004118659401809805,-0.008962094729686298
25,-0.025879688937002782,0.001189998396553354
26,0.0017542439667328864,0.01344895205941024
27,0.008919503180551363,-0.0004492362982929021
28,-0.016119070676720096,0.014326060574986475
29,-0.002714146565282494,0.00917493566457203
30,0.01282907890010054,-0.0012263170360606057
2,-0.0009149130832570906,0.0002559508574353724
3,0.24205378973105135,0.12523540489642185
4,-0.0025776060982559065,-0.10538709048361934
5,-0.023542215511148237,-0.00916822429906542
6,0.08419035737548276,-0.06692473974864843
7,0.006914280244955662,-0.06322739656524379
8,0.025868519034390608,-0.1714664976616349
9,0.0484081057860406,-0.07349003477216744
10,-0.29650987993108674,0.07424863889285274
11,0.013204146990197238,-0.004158822497878405
12,0.41430323695288207,-0.08709231862653506
13,-0.003140280849741267,0.0028834581931965987
14,0.116731931768974,0.013629319220900358
15,0.002036932629962909,-0.010186422106230957
16,-0.00945637178705187,-0.01958955223880597
17,0.11075251436543061,0.03451318103986521
18,0.037658100936849986,-0.017969482746080935
19,0.03394148955841012,-0.014828620854047769
20,0.013245066229564261,0.0380599439283173
21,0.001084139654579526,0.0012088657737737386
22,0.05218263339550539,-0.005906010357157669
23,-0.035532873590991915,0.06054197332159044
24,0.10471211389418535,0.041145202014364606
25,0.034826482220443065,-0.061417551683872536
26,-0.0015298770579815527,-0.010220672850862074
27,-0.037285550047155405,-0.013759155756382138
28,-0.015504998077134676,0.033684125685528886
29,-0.01397784329836424,-0.007542324017969631
30,-0.003045599189367171,0.0021360956390959114
2,0.0,0.0
3,0.0,0.0
4,0.4142730933596318,0.14956686994154678
5,0.32730089555718167,-0.17462243149833245
6,0.0,0.0
7,0.32903638138214153,0.006172454096214815
8,0.0738769478056368,-0.1674929303862108
9,0.22635512235144234,0.2494131057631434
10,-0.0006558248951218371,0.03677444563265923
11,0.026683370597048117,0.010221163768846112
12,0.10077565439571722,-0.014370515082220786
13,0.032251344741202156,-0.1265678030031682
14,0.019048830810226593,-0.005644965514995277
15,-0.05282442898719827,0.04408683383226155
16,0.043610382787382995,0.070984302539931
17,-0.04387879603586924,-0.027362635855660525
18,0.08008908391466533,0.024795616846681183
19,-0.08712897956435561,-0.006811912181340013
20,0.17083582517015916,-0.040389747406708934
21,0.0108730229849511,-0.002453102000259722
22,0.05004758048176032,0.010836692935751574
23,0.03961713798503124,0.01520271244921951
24,-0.007900948768712064,0.032179354106768816
25,-0.003578641266013849,-0.0022852686651570918
26,0.00697935165105261,-0.07321950895312647
27,-0.01591749032414015,0.12801286416777818
28,0.04545974952096897,-0.028728885394634345
29,-0.08568938449840083,-0.004283405438856295
30,-0.09205886122602304,-0.01839780742212688
2,-0.0004887585532746823,0.00033852403520649965
3,-0.05113636363636364,-0.023150932050511126
4,0.0,0.0
5,0.056676599511994996,-0.028722164418573407
6,-0.06830301261410567,0.035358503727002534
7,0.03945249597423509,-0.1900388396167273
8,0.006711976758844127,-0.008867917312733366
9,0.10504803449246397,-0.021312454169136706
10,-0.040381631778771965,0.0366627903967397
11,0.01693807038172953,0.011990509729897994
12,-0.010551490452032741,0.006194335354793958
13,0.045133757139320774,-0.029548902445994236
14,-0.053526383688380585,0.03109695619664497
15,0.2801714915148299,0.007107335112819977
16,0.03398317799713418,-0.022045935276805272
17,0.18186275350524875,-0.09272985547671077
18,0.029203346400258352,0.009576810977104964
19,9.957916412690508e-05,-0.006033696179229567
20,-0.06265222259013858,-0.0019293704395241154
21,0.01887471740872963,0.01861289198234832
22,0.010057355612983989,0.021071807393132715
23,0.0031515029751131617,-0.0058614584063006805
24,-0.012066807635575999,-0.0054058986801875375
25,0.020501176854485024,0.021625158865846077
26,-0.01750545329007233,0.00929071415784392
27,-0.016913981176312893,0.019861326121379558
28,0.0008357962091136546,-0.0035720175602367865
29,-0.006346410447592442,0.028600423292528633
30,-0.017532558171067757,0.018026651932072226
2,0.000445632798573975,-0.000362844702467344
3,0.0,0.0
4,0.08473674455465793,0.06168248863601224
5,0.0,0.0
6,-0.0002208968411751712,0.00038446751249519417
7,-0.03479940232753376,0.022237874104056164
8,-0.08014742915325271,0.19514566410237705
9,-0.08089076867246747,0.03669468259897056
10,-0.025736832416594878,0.04653323771686367
11,-0.1189932931675594,0.10519499036630973
12,0.12901747400982216,-0.08964703670524755
13,0.03292675009949741,0.04992858930779292
14,0.006047863704942181,-0.007758059452681245
15,-0.010085240470963817,0.029096540007983458
16,0.01410037530199388,0.038462671285844595
17,0.02504235110265004,0.009363200466973035
18,0.029741849695568336,0.01638322304589978
19,0.03325277949920333,-0.011629415989021338
20,-0.009066553838489746,0.001624974091402218
21,0.03800271454124064,0.010687488825005543
22,0.009399818484060192,0.009216645463249342
23,-0.0141109011229128,0.006257092523265242
24,0.01795859391498881,-0.013584857650793787
25,0.00710000819779812,-0.002400679595830036
26,-0.00841339198596406,0.0028190123184099183
27,0.059239021971447765,-0.04247894992931397
28,0.022144243278383668,0.007995183470860003
29,0.0861784497037528,0.010132244163995585
30,0.09957289366807263,0.16016496374420955
2,0.30259222333000996,-0.20273881095524382
3,0.0,0.0
4,0.0,0.0
5,0.05950909238373079,-0.03770551376073162
6,0.09741184214429488,0.05112294228856221
7,-0.02765898968228087,-0.0003687315634218289
8,0.2177061898392665,-0.1703614342752452
9,-0.004762642727206862,-0.014963487869794703
10,0.0530549891967985,-0.03120827979960759
11,-0.11877279041749012,0.09349634671165298
12,-0.006684250772236055,0.013961689087359818
13,-0.11785418699192655,0.15711164925725415
14,-0.0113089996111008,0.019629896707609847
15,0.05560250808717545,0.012500594036277676
16,0.03745116859920542,-0.015182547734835862
17,-0.05831396700311072,0.07392764490134905
18,0.2809004625644853,-0.060137351011235185
19,0.02512195935127152,-0.022624320803105075
20,0.02245810490377711,-0.019039023110484547
21,0.037347891248836106,-0.010239238907217436
22,-0.05067707569854978,-0.0702681137278895
23,-0.0005175101104173508,0.04199190461260303
24,-0.007612966169723762,0.02879652143292957
25,0.021175588012035385,0.03429315715189503
26,0.08791684417444416,-0.031978430121467324
27,0.025865168873493303,-0.007844735938325983
28,0.0197686587670928,-0.002047172703039474
29,0.03288418775455564,0.02597056313377238
30,-0.047751569115642704,-0.007063683078156535
2,-0.03129613227044582,0.0657160570365778
3,-0.2149581589958159,0.06645569620253164
4,-0.04869960093573689,0.14613173713617134
5,0.0,0.0
6,-0.10797351337415655,-0.02287802339138036
7,-0.09998765737877517,-0.029003149141673124
8,0.012534777174338088,0.002421426127685226
9,-0.0926315995986611,0.2343465973772488
10,-0.04798143321735125,0.07557450076620516
11,-0.02777616149396168,0.07705611325819119
12,0.2144478762799742,0.003289366749526112
13,-0.002282117681000182,0.09185947439648921
14,0.009155418299114189,-0.04244880545209108
15,-0.03270307447705369,0.000611866226423563
16,-0.01419903796654231,0.006430795032050253
17,-0.022363452720049297,0.032486630311073676
18,-0.060348854170009486,-0.12570045448736009
19,0.00015076456538957235,0.02790848520196181
20,-0.03204138296614707,0.06945238997173789
21,0.002245268171436036,0.014615742924262527
22,0.030792782299278246,-0.0002477850076875978
23,0.005884433834454278,0.022026360622066383
24,-0.039520361332746355,0.03184037376813101
25,-0.0644176483406756,0.01128698479009769
26,0.04148256362011049,0.0043331347588142985
27,-0.06377292998205844,0.04134821371491316
28,0.031014366092111105,-0.006906195997087833
29,0.014197412920929603,-0.016981816007065685
30,-0.011757800030058071,0.03869968202536182
2,0.0,0.0
3,0.39435545385202136,-0.01751592356687898
4,0.01554470987689119,-0.023666185801578647
5,-0.09874373535469776,0.11947266853468759
6,-0.03220358147150724,0.17586023826068753
7,0.0010190426857093523,-0.00013970771264254392
8,-0.018576119592199892,0.007117233309958717
9,0.013843745008035716,0.06778366255198384
10,-0.08891209131277426,0.026028410899609472
11,0.07096868491850852,-0.012590466638656974
12,-0.022568667268654852,0.003564759484390804
13,0.05337596253107238,-0.012071622616841606
14,-0.025274613527523727,0.019672522252932756
15,-0.022285459991589745,-0.009594134312108682
16,-0.0872479337452885,0.05337483141414036
17,-0.02422011768715665,-0.0043227980202675525
18,-0.0075960326978563066,0.00701301699571496
19,-0.02641121877201634,0.054240898150455755
20,0.04814284830229728,-0.0024284820666094927
21,-0.008639824272044625,0.006895281504277201
22,-0.034345918071137065,0.015124980098710395
23,0.04245947033304908,-0.0017237020784511639
24,0.12365803770744976,0.06244870399888256
25,-0.14806686654257326,-0.13460087011557026
26,0.0020589699380020774,-0.020813801709026636
27,0.053491435877923266,-0.01009514783380619
28,0.007863304898600643,0.008032659606944574
29,0.0037078366090183825,-0.009254431905233082
30,-0.0012193397964315206,0.0032715477238050897
2,0.0,0.0
3,0.0,0.0
4,-0.10449569811293312,0.14968347156214085
5,0.0009571589325902904,-0.0004065040650406504
6,0.0,0.0
7,-0.003290698203217308,-0.0009258205123658901
8,0.10529754933291463,-0.049011266379691616
9,-0.07417995937967725,-0.07168365288417823
10,0.3031319860434486,0.07895023353371577
11,0.006057578513500951,-0.008318431702151295
12,0.000335345405767941,-0.002441200935977887
13,0.18403135152409736,-0.03348044332628937
14,-0.026333431328597574,0.057948241632180264
15,-0.010431832515838402,0.037243820437169305
16,0.029838955710502,-0.02152773497660687
17,0.17271429262842977,0.027414175084524567
18,0.015904771162719374,0.009800247079540055
19,0.0073429656591055235,0.0018556012551420621
20,0.08241808108648582,-0.01866753677559118
21,0.07683443172280216,-0.05247006330507909
22,0.022132057318751956,-0.04141220713683103
23,0.004550414880530172,0.014917235111214963
24,0.03615700677092999,-0.005804825135055609
25,-0.001396593011894325,0.004294723933529727
26,-0.009692068061686217,0.005482059135359622
27,0.006262646402876249,-0.024260260776667965
28,-0.012205772739744906,0.010885146094662596
29,-0.0028833837194903425,-0.004615099748968111
30,0.017091446981273264,0.021496897553607206
2,0.0,0.0
3,-0.13816475495307612,0.20741758241758243
4,0.03263523138648928,-0.027577193964261122
5,-0.05632380937489006,-0.13192486937632655
6,0.2861169012311474,0.06712315028634029
7,0.00023390379906334155,-0.0005730681769590285
8,0.025462771566446267,-0.04537641057975232
9,-0.08865709149244617,0.06344305401552353
10,-0.04687666446474381,0.030246081592408443
11,0.02534737755123258,-0.015146339032108408
12,0.02234495768246447,-0.01696042535485908
13,0.016384310189266317,0.019686397736322265
14,-0.024924351391546966,-0.02320778505604227
15,0.03421803049012283,-0.010675950870398616
16,0.08128505565487641,0.01767931038757345
17,-0.00600725876974849,0.00037928846119497883
18,0.025552207732336036,-0.013677345807319129
19,0.00020428589813466005,-0.02185258515710668
20,0.005820315613475205,0.038483272911153596
21,0.011487617755452255,0.0067464128592082595
22,0.008622554907382438,0.0003287395875092334
23,0.013172464080810726,-0.004900964500702599
24,0.0008604298929749532,-0.002898403464034498
25,-0.000972479948854565,-0.014730677037691679
26,0.039275348459807326,0.05465730240217833
27,-0.01900804666734945,0.04861867306546746
28,0.017997488968637204,-0.008603655648373542
29,0.029970964914939117,-0.02330986048318801
30,-0.006501983105315541,0.016955608023291394
2,0.0,0.0
3,0.053297199638663056,0.02568069306930693
4,0.0,0.0
5,-0.03977390047491224,0.038679126394459425
6,-0.03794905914096731,0.021351665128062646
7,0.3044518027961737,0.07147792226140891
8,0.08617087727912706,0.023224456237745873
9,-0.040040998673310076,0.062300885639092765
10,0.08625506583913199,0.15831224129983307
11,0.04382862611926995,-0.03346065124691003
12,0.09746335029004366,0.07438833136609718
13,-0.031872992015218406,-0.02621527963212874
14,-0.03500033948691284,0.01747977467685605
15,-0.02322009643330781,0.0054697626460956114
16,0.06972292714588894,-0.0004902142899297799
17,-0.0038498089018776877,0.005575908032180925
18,-0.04096156471932191,0.0007374788360703192
19,-0.003313512094106052,-0.002435774283120822
20,-0.05031002690902646,-0.10565458907567941
21,-0.013054772952787536,0.013193142269913001
22,0.049547870036944094,-0.03828126845769263
23,0.01537403338799699,-0.02636994159371527
24,-0.010693208400714646,0.003614292659317712
25,-0.0063099468618681995,0.0031380195144197574
26,0.03494483161284879,-0.1344543293534833
27,-0.03733044871151931,0.011004419027520973
28,0.04326839006091866,-0.004144303373219437
29,-0.09751517677125218,-0.003815532557445715
30,-0.04611807772534607,0.037223438821619895
2,0.5631273111463285,-0.34309623430962344
3,-0.06291946308724833,-0.031795058139534885
4,-0.017902010050251254,0.03083665490039407
5,0.13042544803631173,-0.07097981054308229
6,-0.0654815585476457,0.060535406007780845
7,-0.06448146329933271,0.05545469827023122
8,-0.0621573894682123,0.06028517307868207
9,0.1115171131813458,-0.044250427384373354
10,0.028180654725771026,0.07087652493249871
11,-0.0007612746209643638,-0.0008190008190008189
12,0.10182751618260849,-0.00284164694737001
13,0.0011703722193860736,0.053957114189992
14,-0.003588847023464701,0.003447229321803555
15,-0.009391864750244961,0.015943042829198863
16,0.021529490831254352,0.019492030614554554
17,0.004530447799522117,0.0022006803179821788
18,0.07913368779970825,0.08872447659356997
19,-0.05863476942332979,-0.006208680938802139
20,0.00298660525181172,0.003168157222782036
21,0.02813332591853366,0.004128663286599057
22,-0.017616317184395883,-0.010141002092340184
23,0.03328011690901888,0.003248380188300317
24,0.09754783642846011,-0.04649464359624125
25,0.009275202825914286,-0.02259237130848524
26,0.007745228839503987,0.0005230130190963789
27,0.024253404611714775,-0.016994157448605475
28,-0.037699643532645974,0.04668132172005236
29,0.07459710583567736,0.011557424979264848
30,0.00022826410427817314,0.002201398950320082
2,-0.06248122559327125,0.12447636146020347
3,0.0,0.0
4,-0.3056635697446637,0.29501290936268515
5,0.0,0.0
6,-0.03122434536447276,0.09341688265649523
7,0.2437197585752647,-0.07146084011057274
8,-0.032501905690348984,0.032169722449502565
9,0.06102903123412215,0.09640344981655054
10,0.011523052521316518,0.06059498775454307
11,0.03941326661972953,0.029351519047546997
12,-0.08568324029680069,-0.07098759963759586
13,0.05208245556828404,0.049916988604945645
14,0.008359982083392042,0.007011239929438506
15,-0.01287575575456897,0.019270702447927786
16,0.17221185704934508,0.08598296318068262
17,-0.012623186701581215,-0.0028472317982887654
18,-0.03930122530441808,-0.07350180347767232
19,0.05858935942373132,0.003442997642748492
20,-0.018056738239514723,0.021711602514118362
21,0.10126590229932757,-0.0059547758591105785
22,0.015464006427057399,0.013527779091556152
23,0.0110993176683037,-0.04601630337273279
24,-0.0192922456014321,0.020112727710099827
25,0.005083178221645842,0.026000491516324522
26,0.0010601230876796926,0.052206863318086764
27,-0.010423740106620762,0.017744424155469375
28,0.01147282343838039,-0.006783755747307365
29,0.009919467015331501,-0.004188479656673083
30,-0.015500687004014746,-0.03842889814998686
2,0.0,0.0
3,-0.014285714285714285,0.008237232289950576
4,-0.01455783697386806,0.22692486085343228
5,0.13121270157807186,-0.05616468032249065
6,-0.02695477843714771,0.04983397654792454
7,0.047235393436989646,0.0356469718037901
8,0.01736463353517577,0.015598990348377844
9,0.022202003764534524,-0.08887236481990315
10,-0.0024732839031172977,-0.0006061804120891421
11,-0.032844093532141114,-0.0027169407791722993
12,-0.02889779460700574,-0.19118867342787735
13,0.03296885477223196,0.07053042471030542
14,-0.004702808614448059,0.04659482878007981
15,0.02503484749245791,0.004532607865978708
16,0.0008679228678903084,-0.036578622981125596
17,-0.0023480298081639825,0.007063883573645926
18,0.007492235782596248,0.005022278289620745
19,-0.04786193606305607,0.03181979468846195
20,0.02953174089481982,-0.059483951115464194
21,-0.007174100887292886,0.008237224960487101
22,0.015944580768661093,-0.015913019354761616
23,0.028550513751259134,-0.023747864454699247
24,0.01780844803073432,0.01401564632623273
25,-0.018500208653750214,0.017312533116562417
26,0.013613732875786043,0.08546707246100115
27,0.003592759283530527,0.0021578995066705857
28,0.0009838739965240713,0.006853594875683101
29,-0.05480463575325389,0.052439793262248034
30,-0.021613102603658545,0.013215479797168932
2,0.2679028132992327,-0.44764957264957267
3,-0.18240807498197548,0.04524361948955916
4,0.0,0.0
5,-0.005159424903177888,0.01165605800796622
6,0.06366758368082653,-0.02423893664431828
7,-0.009148470164103957,0.0020517112556078364
8,-0.19841658163323683,0.09446015392283097
9,-0.12523038008658877,0.27866652186743013
10,0.0038093386528413624,0.045679736210399294
11,0.007329886381727366,0.022917199852036354
12,0.04486837570387064,0.07553710761373007
13,0.10404393576701226,-0.155964688850354
14,0.034774394537972306,-0.128460865940951
15,0.005771941700693319,0.012643545446994593
16,-0.0125139565252717,-0.0014032308364159765
17,0.0,0.0
18,-0.00386983742850495,-0.020578442309199703
19,0.042156385016106426,-0.03943512060125963
20,-0.01179389474682747,-0.014156486338201851
21,-0.012656788553831982,-0.048777185421044124
22,0.06393923630135141,-0.07507850189289803
23,0.07717059859836664,0.004983349311902641
24,0.07841736897808954,-0.034354244044731926
25,0.0037673198385145216,-0.030839278777150817
26,0.03740049690969578,-0.057012339541379214
27,-0.010906755700083622,-0.019918038490027993
28,0.002634488747137361,-0.002213144102989553
29,0.009972387394026125,-0.00956479484511279
30,0.03794690315093831,-0.027714527312900323
2,0.3433637829124127,-0.2035680152914941
3,0.0,0.0
4,0.0,0.0
5,0.12394301346117384,0.11831157926875813
6,0.06867041227173341,0.06747118925094918
7,0.02300988038116186,0.02719244898329279
8,-0.02206873138446134,0.07838641944835792
9,0.13467559106121127,0.03120228561786506
10,-0.1737960346012223,0.060370971354659256
11,-0.03683170243171609,0.03478648195332203
12,-0.06509260228732971,0.08743785509760775
13,-0.03365695839202052,-0.03400555705167918
14,0.09278628737749905,-0.01704489946460898
15,0.01041106790934491,0.013448953463050023
16,-0.05198423911967702,0.018984308603945458
17,-0.09023005184880668,0.041608014033905294
18,-0.030626773708030068,-0.01390140190881986
19,0.01700793028059589,-0.03012818185386581
20,-0.025158813697577054,0.015770519085670627
21,0.006582436333368169,0.00971664712337348
22,0.03116484606880277,-0.021674826933131337
23,-0.008419026398817323,-0.004617384077364897
24,0.051545445109208395,-0.06352601637594223
25,-0.04226711133145548,0.06393078567612365
26,0.16918886632388366,-0.04566846544038297
27,0.03577063619942516,0.05776959289384081
28,0.09963530586785119,0.021029486579502595
29,-0.0040748784313988625,0.01154992034515183
30,0.024342337743610564,0.004455914373719187
2,0.0,0.0
3,0.21351652432231713,-0.12571428571428572
4,0.0,0.0
5,-0.13593541897947772,0.07760497346673227
6,-0.06699227859297845,0.18089287524070133
7,-0.022326390535476054,0.12873206544178364
8,0.07509818648175488,0.04446044871129439
9,-0.014820305806550773,0.012748639335339335
10,0.03596518728823432,-0.034517908132291227
11,0.027525686562962587,-0.007589591965264451
12,0.0026093265071695515,-0.026667323715667084
13,-0.010001156514119581,0.019527075479951174
14,0.03183246026702468,0.005602566501656909
15,0.019945824626807804,-0.03956211058133735
16,0.06928086350598855,-0.07403059450076131
17,-0.002256633637212825,-0.002160285791383638
18,-0.010708368200309756,0.014314573217528362
19,0.04221556738134188,0.15959121024710649
20,-0.11503905004209958,-0.0888705993239525
21,0.030831215996891585,0.026670889411756427
22,0.004958008875068947,0.00168357132873011
23,-0.017095937873610526,0.013516231084568467
24,0.027071400062357615,-0.025433547606682986
25,0.02071827479672545,-0.025155315163420098
26,0.00894841119126009,0.03415281756472806
27,0.0656624023258909,-0.05214396534247335
28,-0.023509309112698846,-0.038473090872833626
29,0.006754628089506334,0.03782932271208223
30,-0.000926126174150782,0.009428201827922976
2,0.0,0.0
3,0.052093023255813956,-0.01921537229783827
4,0.15581993965356422,-0.05040058387380364
5,-0.035738812069735504,-0.14623178506375226
6,0.1808093401921154,-0.08063240202335677
7,-0.0037210356973912118,-0.05069568967257786
8,0.36898223404194214,0.12464018155506679
9,0.0036991800839979924,0.0004917806504335743
10,0.03539464772655483,0.007468378140495784
11,0.06334912344385817,-0.03086495638323451
12,0.08646708333199915,-0.10421510692014412
13,0.205659856046124,-0.05558369825375272
14,-0.008539093352617664,-0.08379027155968266
15,-0.01699372516106878,0.014039288048116272
16,-0.007808810085360588,0.010282400805203526
17,-0.14002010111205176,0.0711714590937019
18,-0.1219416949896723,0.048435505437243793
19,0.06682139076983512,-0.03367272273159531
20,-0.060689547665693545,-0.05831171199111211
21,-0.006705349205801757,-0.014334919781655171
22,0.025789541341528312,0.0057030067877051815
23,0.07189509475180865,-0.03400188577021538
24,0.02770694020325491,-0.01699479410547696
25,0.04229525050554422,0.016820351590036458
26,-0.045201631749248586,-0.01275375540894088
27,0.004462591686231711,-0.0024282801609178868
28,0.018468587580203342,-0.031113238406213963
29,-0.0020864138840006063,0.03294806079917842
30,0.013425963970545752,0.00418940817637898
2,0.0004222972972972973,-0.00037993920972644377
3,0.03962460896767466,0.023506366307541625
4,-0.052540284610442765,0.0956717193429562
5,0.1563005282607346,-0.1026152053624918
6,0.1476342784710072,-0.16710502686370957
7,-0.009076362428310043,0.007109842361099771
8,-0.038029464828326316,0.14719345415654358
9,0.09463315407733033,-0.08000641142349774
10,-0.0945255852415712,0.060057854690263736
11,0.055457457886703164,-0.04059800456507029
12,-0.040714644423311026,0.04433836079478078
13,0.0036223245930403158,-0.004319444963620177
14,-0.04030757897337447,0.04245671429926919
15,0.051365251466760305,-0.04274026203334696
16,0.018096899833135737,0.04327395498882784
17,0.021319683997591807,0.016058041238075343
18,-0.013966684445609674,0.05274879365990177
19,-0.02347559031604192,0.019668223896332337
20,0.04738839840803287,0.024844029275001067
21,-0.004058029237223251,0.003722063296410455
22,0.06808912764088482,-0.007056647829877854
23,0.05989709250677024,-0.03810837310788256
24,0.017031389972056988,-0.027277565524637375
25,-0.004695468066289323,-0.015620181709954021
26,0.003957468609919864,-0.0026900981306486765
27,-0.010038917160959913,0.08657087285144516
28,-0.0007469143565604997,-0.006296011728197118
29,-0.0013519172853511123,-0.050301445005226826
30,-0.011334959386312023,0.01980967470045769
2,0.0,0.0
3,0.0,0.0
4,-1.4840846759352699e-05,0.0
5,-0.06365087443323772,-0.009627710941317617
6,-0.022170091619390864,0.015378678320224192
7,0.24308623147032193,-0.0367409918833526
8,0.0025989634533967283,0.018187025064239293
9,-0.0055441729432285786,-0.029714851354838572
10,0.13528944319821293,0.10630529242794795
11,0.020693271351447183,-0.03642587663682851
12,-0.0028647051514752186,0.017249038092194
13,0.15074991412445862,-0.036343570013328094
14,-0.002812841145456213,0.05661961381331463
15,-0.0029210092459811,-0.01252582622760169
16,0.023396388492941976,-0.007842134390851848
17,-0.0011121719347074316,0.0346323742689506
18,0.004898131150414496,0.0029310344634566887
19,-0.0013871391901099882,0.013569177411494526
20,0.00026533720978475677,0.0013576997157808124
21,0.009562164141430669,0.008119079987505802
22,0.004812776230101619,0.08346331984829371
23,0.026498802346446023,-0.014512599135252014
24,-0.03848631016889349,0.07727495369807343
25,-0.02506719826647562,-0.04421588827851089
26,-0.04395483764086337,-0.0095712833298451
27,0.005314943939011033,0.002891427711526238
28,-0.0003338193246030965,-0.006433041864324204
29,0.010896550195961887,-0.01149433072439429
30,0.1565737822381861,0.03454912570888243
2,0.0,0.0
3,-0.014285714285714285,0.0008886914019106865
4,-0.10987519945503885,0.038473971049971877
5,-0.0011719177010479206,0.0004938271604938272
6,0.18469477248494973,-0.044270464989041435
7,-0.0073562859208054126,-0.006785386134543277
8,-0.014892164185216925,-0.01276739406789943
9,0.08130491718741265,-0.02365988581441222
10,0.009643048757656125,-0.021838325301651307
11,0.06919033731314411,-0.03268692211781423
12,0.039895424266642436,0.08767480720184274
13,-0.006479532247568395,-0.05723659334900868
14,-0.052973670012714295,0.04350682390444233
15,0.005077384663695099,0.010261933999431105
16,0.0007723447259562963,0.0071373303256250945
17,0.010652161591022623,0.033586351681305616
18,0.00640005215891836,0.00019368260204420673
19,-0.028854411195638377,0.015651908700154624
20,-0.0029105609650819037,0.013786364198914023
21,-0.03844157993681715,-7.318923683814791e-05
22,-0.01217338518100029,0.02198576716050284
23,0.015335895684276924,0.01304388973842556
24,-0.005090205162690054,-0.03372892394014615
25,0.05298386994911716,-0.01601841325379675
26,0.030880011752025933,0.00427044062715999
27,-0.010490577620493814,-0.015521973111512096
28,0.002279746774587897,-0.0023202659773394426
29,0.13290843002931815,-0.131936168175235
30,-0.017173862148619913,0.021254153384469163
2,0.34035087719298246,-0.2262142381902861
3,0.0,0.0
4,0.009741235724756561,0.08225915023158148
